codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_direcao,vento_rajada,radiacao,precipitacao
A242,23/03/2019,19,29.7,29.8,28.4,67,80,67,22.8,24.9,22.8,1010.3,1010.9,1010.3,1.7,16,4.6,1224.,0.0
A242,23/03/2019,17,29.3,31.2,28.4,72,76,61,23.6,24.1,22.2,1011.8,1012.8,1011.8,1.5,55,6.8,1986.,0.0
A242,23/03/2019,16,29.9,30.5,29.3,64,67,60,22.5,22.9,21.6,1012.8,1013.8,1012.7,2.7,43,5.7,2203.,0.0
A242,23/03/2019,18,28.8,31.3,28.6,71,73,63,23.0,24.3,22.4,1010.9,1011.8,1010.9,2.1,35,5.7,1682.,0.0
A242,23/03/2019,06,22.6,23.0,22.6,100,100,100,22.6,23.0,22.6,1011.2,1011.8,1011.2,0.3,118,1.1,-3.25,0.0
A242,23/03/2019,02,23.8,24.3,23.8,96,96,94,23.2,23.2,23.1,1013.1,1013.2,1012.8,0.6,97,1.2,-3.53,0.0
A242,23/03/2019,10,21.8,22.0,21.7,100,100,100,21.8,22.0,21.7,1012.4,1012.4,1011.7,0.5,99,1.3,28.76,0.0
A242,23/03/2019,01,24.3,24.8,24.2,94,94,91,23.3,23.4,23.2,1012.8,1012.8,1012.1,0.6,90,2.0,-3.54,0.0
A242,24/03/2019,22,25.5,27.1,25.5,91,91,82,24.0,24.1,23.8,1011.0,1011.0,1010.5,1.9,27,4.5,8.348,0.0
A242,24/03/2019,12,25.8,25.9,24.1,87,100,87,23.6,24.6,23.4,1013.8,1013.9,1013.5,1.8,27,3.5,1208.,0.0
A242,24/03/2019,13,27.7,27.7,25.8,78,89,77,23.5,24.2,23.0,1014.4,1014.5,1013.8,2.2,48,6.3,1745.,0.0
A242,24/03/2019,15,29.4,29.6,28.6,67,73,66,22.7,23.4,22.2,1013.6,1014.3,1013.6,2.6,36,6.4,2042.,0.0
A242,24/03/2019,16,30.5,30.7,29.2,62,69,62,22.5,23.4,22.1,1012.5,1013.6,1012.5,2.5,17,6.0,2140.,0.0
A242,24/03/2019,21,27.1,28.3,27.1,82,82,73,23.8,23.9,22.5,1010.5,1010.5,1010.1,1.3,81,5.9,385.0,0.0
A242,24/03/2019,23,25.0,25.5,25.0,95,95,91,24.2,24.2,23.8,1011.5,1011.5,1011.0,0.7,49,4.4,-3.52,0.2
A242,24/03/2019,00,24.3,24.5,24.1,94,94,90,23.2,23.2,22.7,1012.5,1012.5,1011.8,1.0,55,2.0,-3.35,0.0
A242,24/03/2019,08,22.7,23.2,22.7,100,100,100,22.7,23.2,22.7,1011.5,1011.5,1011.4,0.4,148,1.2,-3.12,0.0
A242,24/03/2019,03,23.4,24.1,23.4,96,96,94,22.8,23.1,22.8,1013.0,1013.2,1013.0,0.4,135,1.9,-3.52,0.0
A242,24/03/2019,05,23.2,23.2,23.0,100,100,98,23.2,23.2,22.7,1011.6,1012.2,1011.6,0.4,83,0.9,-2.68,0.0
A242,24/03/2019,09,22.5,22.8,22.5,100,100,100,22.5,22.8,22.5,1012.0,1012.0,1011.5,0.8,140,1.3,-3.19,0.0
A242,24/03/2019,01,24.4,24.4,24.2,94,94,93,23.3,23.3,23.1,1013.1,1013.1,1012.5,0.9,82,2.3,-2.35,0.0
A242,24/03/2019,07,23.2,23.2,23.1,100,100,100,23.2,23.2,23.1,1011.4,1011.4,1011.1,0.2,125,2.0,-2.40,0.0
A242,24/03/2019,20,28.3,28.8,28.0,77,77,72,23.8,23.8,23.0,1010.2,1010.3,1010.0,2.1,59,6.5,806.0,0.0
A242,24/03/2019,11,24.1,24.1,22.5,100,100,100,24.1,24.1,22.5,1013.5,1013.5,1012.9,0.4,203,1.0,366.3,0.0
A242,24/03/2019,10,22.5,22.5,22.3,100,100,100,22.5,22.5,22.3,1012.9,1012.9,1012.0,0.4,149,1.3,24.90,0.0
A242,24/03/2019,14,28.8,29.2,27.5,71,81,69,23.1,23.9,22.9,1014.3,1014.5,1014.3,2.7,31,6.0,1995.,0.0
A242,24/03/2019,17,30.2,31.2,29.9,66,66,58,23.0,23.5,21.6,1011.3,1012.5,1011.3,3.3,19,7.8,3262.,0.0
A242,24/03/2019,18,30.7,31.1,29.6,63,69,60,22.8,23.8,22.1,1010.4,1011.3,1010.4,3.3,52,6.5,2402.,0.0
A242,24/03/2019,06,23.2,23.4,23.2,100,100,100,23.2,23.3,23.2,1011.2,1011.6,1011.1,0.5,156,0.9,-2.16,0.0
A242,24/03/2019,19,28.6,30.7,28.3,72,74,63,23.2,23.3,22.6,1010.1,1010.5,1010.1,2.1,46,7.9,994.7,0.0
A242,24/03/2019,02,24.1,24.4,24.1,94,94,93,23.0,23.4,23.0,1013.1,1013.2,1013.1,0.8,77,2.7,-2.44,0.0
A242,24/03/2019,04,23.1,23.4,23.1,98,98,96,22.7,22.8,22.7,1012.2,1013.0,1012.2,0.5,136,1.1,-3.15,0.0
A242,25/03/2019,12,25.9,26.1,24.5,88,95,87,23.8,24.5,23.3,1012.4,1012.4,1011.8,1.2,350,2.7,1019.,0.0
A242,25/03/2019,07,23.9,24.1,23.9,99,100,99,23.7,24.1,23.7,1010.7,1010.9,1010.7,1.5,34,4.1,-2.28,0.0
A242,25/03/2019,00,24.9,25.1,24.8,97,97,95,24.3,24.4,24.1,1011.9,1012.0,1011.5,0.3,129,2.2,-3.18,0.0
A242,25/03/2019,14,28.0,28.3,26.8,74,83,74,23.0,24.5,23.0,1012.6,1012.9,1012.6,2.7,15,5.4,1732.,0.0
A242,25/03/2019,15,28.9,29.5,27.9,70,77,69,22.9,24.0,22.6,1012.0,1012.6,1012.0,3.0,41,6.6,2287.,0.0
A242,25/03/2019,16,25.7,28.9,25.6,87,87,70,23.4,24.0,22.3,1011.5,1012.0,1011.5,3.0,49,7.8,1310.,0.0
A242,25/03/2019,21,25.4,27.6,25.1,92,93,76,24.1,24.1,22.4,1009.5,1009.5,1008.8,0.9,30,7.8,312.4,0.4
A242,25/03/2019,22,24.5,25.4,24.5,96,96,90,23.8,24.1,23.2,1010.0,1010.0,1009.5,0.8,87,6.7,67.72,0.0
A242,25/03/2019,23,24.2,24.5,24.2,97,97,96,23.7,23.8,23.7,1010.9,1010.9,1010.0,0.8,67,2.4,-2.60,0.0
A242,25/03/2019,08,23.7,23.9,23.6,97,99,97,23.2,23.6,23.2,1010.7,1010.7,1010.6,1.4,30,3.8,-2.80,0.0
A242,25/03/2019,05,24.2,24.3,24.2,100,100,100,24.2,24.3,24.2,1011.3,1012.0,1011.3,0.7,18,1.4,-1.77,0.0
A242,25/03/2019,13,27.7,27.7,25.8,81,89,78,24.2,24.5,23.0,1012.8,1012.8,1012.4,2.3,22,14.1,1600.,0.0
A242,25/03/2019,20,27.3,29.0,27.2,77,78,71,22.8,24.0,22.4,1008.9,1009.0,1008.7,3.3,10,7.4,1231.,0.0
A242,25/03/2019,03,24.4,24.6,24.4,100,100,97,24.4,24.4,24.0,1012.6,1013.0,1012.6,0.5,164,1.1,-1.22,0.0
A242,25/03/2019,11,24.5,24.5,23.7,94,100,94,23.5,24.1,23.3,1011.8,1011.8,1011.3,0.8,356,2.0,398.4,0.0
A242,25/03/2019,09,23.7,23.8,23.7,97,97,97,23.2,23.3,23.2,1010.8,1010.8,1010.6,0.9,22,3.1,-1.84,0.2
A242,25/03/2019,06,24.1,24.2,24.1,100,100,100,24.1,24.2,24.1,1010.9,1011.3,1010.9,0.5,25,2.6,-1.72,0.2
A242,25/03/2019,17,27.1,28.5,25.7,81,90,76,23.5,24.7,23.4,1010.6,1011.5,1010.6,2.4,69,6.4,1847.,0.4
A242,25/03/2019,18,26.7,27.1,24.5,92,96,80,25.2,25.2,22.8,1009.5,1010.6,1009.5,0.8,322,6.6,1120.,10.2
A242,25/03/2019,02,24.6,24.8,24.5,97,98,97,24.1,24.4,24.0,1013.0,1013.0,1012.6,0.5,45,1.7,-2.07,0.0
A242,25/03/2019,10,23.7,23.7,23.6,99,99,97,23.5,23.5,23.1,1011.3,1011.3,1010.8,0.3,84,2.5,19.91,0.0
A242,25/03/2019,01,24.8,24.9,24.7,98,98,97,24.4,24.4,24.3,1012.6,1012.6,1011.9,0.4,128,0.9,-1.62,0.0
A242,25/03/2019,04,24.3,24.4,24.3,100,100,100,24.3,24.4,24.3,1012.0,1012.6,1012.0,0.4,341,1.1,-1.85,0.0
A242,25/03/2019,19,28.4,28.5,26.6,73,92,73,23.1,25.7,23.1,1008.9,1009.5,1008.9,2.4,341,6.7,2084.,0.2
A242,26/03/2019,07,21.8,22.1,21.8,100,100,100,21.8,22.1,21.8,1009.5,1009.9,1009.4,0.4,119,1.2,-3.38,0.0
A242,26/03/2019,00,23.6,24.2,23.6,98,98,97,23.3,23.8,23.2,1011.2,1011.2,1010.9,0.5,75,2.1,-3.05,0.0
A242,26/03/2019,05,22.5,22.9,22.5,100,100,100,22.5,22.8,22.5,1010.3,1010.7,1010.3,0.8,139,1.1,-2.85,0.0
A242,26/03/2019,22,25.9,27.7,25.9,82,82,72,22.6,23.0,22.2,1009.3,1009.3,1008.6,1.2,67,5.1,42.88,0.0
A242,26/03/2019,12,24.9,24.9,23.4,93,100,93,23.7,24.4,23.4,1012.1,1012.1,1011.4,1.1,45,2.3,762.4,0.0
A242,26/03/2019,15,27.1,28.9,27.0,81,81,69,23.6,23.8,22.3,1012.1,1012.8,1012.1,1.4,100,5.9,1781.,0.0
A242,26/03/2019,21,27.7,28.8,27.7,74,74,67,22.6,22.8,21.9,1008.6,1008.6,1008.4,2.1,61,5.8,512.9,0.0
A242,26/03/2019,23,25.2,25.9,25.2,84,84,81,22.3,22.7,22.1,1010.0,1010.0,1009.3,1.3,51,4.1,-2.77,0.0
A242,26/03/2019,14,28.3,28.3,26.1,74,86,71,23.3,24.3,22.3,1012.8,1012.9,1012.8,2.0,39,4.8,2216.,0.2
A242,26/03/2019,08,22.0,22.0,21.8,100,100,100,22.0,22.0,21.8,1009.8,1009.8,1009.4,0.8,175,1.4,-2.92,0.0
A242,26/03/2019,20,28.8,29.6,28.5,68,73,64,22.2,23.2,22.0,1008.4,1008.8,1008.4,2.8,12,5.6,1224.,0.0
A242,26/03/2019,03,23.1,23.1,23.0,100,100,100,23.1,23.1,23.0,1011.7,1012.1,1011.7,0.4,105,0.8,-2.40,0.0
A242,26/03/2019,10,22.4,22.4,22.2,100,100,100,22.4,22.4,22.2,1010.7,1010.7,1010.2,0.4,122,0.9,39.90,0.0
A242,26/03/2019,09,22.3,22.3,22.0,100,100,100,22.3,22.3,22.1,1010.2,1010.3,1009.8,0.3,141,1.4,-1.62,0.0
A242,26/03/2019,13,26.2,26.6,24.8,84,93,82,23.3,24.8,22.9,1012.8,1012.8,1012.1,2.0,47,5.0,1532.,0.0
A242,26/03/2019,04,22.9,23.2,22.9,100,100,100,22.9,23.2,22.9,1010.7,1011.7,1010.7,0.4,111,1.0,-2.22,0.0
A242,26/03/2019,11,23.5,23.5,22.4,100,100,100,23.5,23.5,22.4,1011.4,1011.4,1010.7,0.3,165,0.7,357.6,0.0
A242,26/03/2019,06,22.1,22.5,22.1,100,100,100,22.1,22.5,22.1,1009.9,1010.3,1009.9,0.7,138,1.5,-3.17,0.0
A242,26/03/2019,16,28.7,28.8,27.1,73,82,70,23.5,23.6,22.2,1011.1,1012.1,1011.1,1.4,68,4.4,2018.,0.0
A242,26/03/2019,17,28.9,29.0,27.2,71,81,71,23.2,24.3,22.5,1010.2,1011.1,1010.2,2.1,37,6.1,1664.,0.0
A242,26/03/2019,02,23.1,23.3,23.1,100,100,100,23.1,23.3,23.1,1012.0,1012.1,1011.7,0.4,132,1.0,-3.08,0.0
A242,26/03/2019,19,28.9,30.2,28.9,69,69,63,22.5,23.3,21.8,1008.8,1009.3,1008.7,2.0,51,7.1,1754.,0.0
A242,26/03/2019,18,29.8,30.5,28.8,66,72,62,22.6,23.8,22.0,1009.3,1010.2,1009.3,3.4,14,7.6,2969.,0.0
A242,26/03/2019,01,23.3,23.6,23.3,100,100,98,23.3,23.6,23.3,1011.7,1011.7,1011.2,0.4,135,1.2,-2.71,0.0
A242,27/03/2019,12,25.2,25.3,23.6,89,100,89,23.2,23.9,22.9,1012.8,1012.8,1011.9,2.3,27,4.4,989.7,0.0
A242,27/03/2019,07,22.1,22.3,22.1,100,100,100,22.1,22.3,22.1,1009.8,1010.0,1009.7,0.5,129,0.8,-3.08,0.0
A242,27/03/2019,23,25.3,26.6,25.2,94,95,88,24.2,25.0,24.1,1010.8,1010.8,1010.2,1.4,62,3.2,-3.14,0.4
A242,27/03/2019,03,23.0,23.2,22.9,97,97,95,22.4,22.5,22.2,1011.4,1011.7,1011.4,0.2,115,0.9,-3.47,0.0
A242,27/03/2019,21,27.6,28.7,27.6,81,81,75,23.9,24.0,23.5,1009.6,1009.6,1009.4,1.8,35,7.9,613.0,0.0
A242,27/03/2019,13,27.4,27.5,25.2,81,89,80,23.8,24.5,22.8,1013.5,1013.5,1012.8,2.2,19,5.1,1862.,0.0
A242,27/03/2019,14,28.3,28.4,27.0,77,83,76,23.8,24.4,23.1,1013.2,1013.6,1013.2,2.0,344,4.8,1739.,0.0
A242,27/03/2019,20,28.7,29.1,28.1,75,77,73,23.8,24.2,23.4,1009.4,1009.7,1009.4,3.3,35,7.5,1243.,0.0
A242,27/03/2019,22,26.6,27.6,26.6,88,88,80,24.5,24.5,23.8,1010.2,1010.2,1009.6,1.2,49,4.3,62.51,0.0
A242,27/03/2019,08,21.7,22.1,21.7,100,100,100,21.7,22.1,21.7,1009.7,1009.8,1009.6,0.9,142,1.2,-3.46,0.0
A242,27/03/2019,04,22.9,23.0,22.9,97,97,97,22.4,22.5,22.4,1010.8,1011.4,1010.8,0.4,117,1.2,-3.24,0.0
A242,27/03/2019,05,22.6,22.9,22.6,98,98,97,22.3,22.4,22.3,1010.2,1010.8,1010.2,0.6,133,1.0,-3.12,0.0
A242,27/03/2019,00,24.1,25.3,24.1,89,90,84,22.2,22.7,22.2,1010.7,1010.7,1010.0,0.5,109,3.3,-3.41,0.0
A242,27/03/2019,19,28.9,30.3,28.9,74,75,68,23.9,25.0,23.1,1009.7,1010.0,1009.7,2.4,32,7.0,2384.,0.0
A242,27/03/2019,15,27.1,28.8,26.6,86,91,73,24.5,25.2,22.8,1012.6,1013.2,1012.6,0.8,193,4.6,1325.,0.0
A242,27/03/2019,11,23.6,23.6,21.4,100,100,100,23.6,23.6,21.5,1011.9,1011.9,1011.2,0.4,258,1.2,489.6,0.0
A242,27/03/2019,09,21.5,21.8,21.5,100,100,100,21.5,21.8,21.5,1010.3,1010.3,1009.7,0.5,141,1.3,-3.47,0.0
A242,27/03/2019,01,23.6,24.1,23.6,92,93,89,22.3,22.5,22.2,1011.1,1011.1,1010.7,0.5,110,1.5,-3.39,0.0
A242,27/03/2019,17,29.9,30.0,26.7,74,90,74,24.7,25.4,23.6,1010.7,1011.7,1010.7,2.9,17,5.5,3334.,0.0
A242,27/03/2019,16,26.9,27.2,25.8,90,93,83,25.2,25.4,23.4,1011.7,1012.6,1011.7,1.2,28,5.1,1560.,1.8
A242,27/03/2019,06,22.3,22.6,22.3,100,100,98,22.3,22.5,22.2,1010.0,1010.2,1010.0,0.3,115,0.9,-2.99,0.0
A242,27/03/2019,02,23.2,23.7,23.2,95,95,92,22.4,22.4,22.2,1011.4,1011.5,1011.1,0.3,96,1.5,-3.53,0.0
A242,27/03/2019,10,21.4,21.5,21.3,100,100,100,21.4,21.5,21.3,1011.2,1011.2,1010.3,0.8,152,1.2,28.74,0.0
A242,27/03/2019,18,29.7,29.9,28.0,72,80,70,24.0,24.6,23.4,1010.0,1010.7,1010.0,3.2,22,7.4,2735.,0.0
A242,28/03/2019,09,23.2,23.5,23.2,100,100,100,23.2,23.5,23.2,1010.7,1010.7,1010.4,0.5,51,1.8,-3.32,0.0
A242,28/03/2019,17,29.8,30.4,29.0,76,78,71,25.1,25.7,23.9,1010.8,1012.1,1010.8,1.9,12,6.7,3120.,0.0
A242,28/03/2019,23,25.2,26.3,25.2,90,90,85,23.4,23.9,23.4,1011.4,1011.4,1010.5,0.7,77,4.3,-3.40,0.0
A242,28/03/2019,15,28.5,29.6,28.3,77,78,70,24.2,24.7,23.1,1012.9,1013.3,1012.8,1.7,30,6.1,1768.,0.0
A242,28/03/2019,14,28.7,28.7,27.8,77,83,75,24.2,25.0,23.5,1013.3,1013.4,1013.1,1.7,19,5.9,1921.,0.0
A242,28/03/2019,03,24.1,24.1,24.0,98,98,97,23.7,23.7,23.6,1011.9,1012.2,1011.9,0.5,119,2.5,-1.81,0.0
A242,28/03/2019,06,23.9,24.1,23.9,100,100,100,23.9,24.1,23.9,1010.6,1010.8,1010.6,0.3,118,1.0,-1.37,0.0
A242,28/03/2019,10,23.2,23.3,23.0,100,100,100,23.2,23.3,23.0,1011.4,1011.4,1010.7,0.6,95,2.5,23.82,0.0
A242,28/03/2019,00,24.4,25.3,24.4,97,97,93,23.9,24.1,23.8,1011.5,1011.5,1010.8,0.9,72,3.2,-3.53,0.0
A242,28/03/2019,13,27.8,27.9,25.8,79,91,79,23.8,24.7,23.7,1013.2,1013.4,1013.0,2.7,14,9.1,2034.,0.0
A242,28/03/2019,22,26.3,27.5,26.3,86,86,80,23.8,24.3,23.4,1010.5,1010.5,1009.8,1.2,50,7.0,33.59,0.0
A242,28/03/2019,01,24.2,24.5,24.2,97,98,97,23.7,23.9,23.7,1012.0,1012.0,1011.5,1.2,60,3.1,-3.14,0.0
A242,28/03/2019,08,23.3,23.8,23.3,100,100,100,23.3,23.8,23.3,1010.4,1010.5,1010.2,0.7,61,1.1,-3.22,0.4
A242,28/03/2019,05,24.1,24.1,24.0,100,100,100,24.1,24.1,24.0,1010.6,1011.2,1010.6,0.4,96,0.9,-0.45,0.4
A242,28/03/2019,20,28.7,29.9,28.7,73,77,71,23.4,24.7,23.3,1009.1,1009.1,1008.9,3.4,46,9.1,1687.,0.0
A242,28/03/2019,19,28.8,30.4,28.3,77,79,69,24.3,25.1,23.8,1008.9,1009.6,1008.9,3.2,38,9.1,1309.,0.0
A242,28/03/2019,12,26.1,26.1,24.3,91,100,90,24.4,25.2,23.8,1013.0,1013.0,1012.4,1.4,14,3.3,1207.,0.0
A242,28/03/2019,18,29.9,30.4,28.6,73,87,69,24.6,27.1,23.6,1009.6,1010.8,1009.6,3.2,34,6.8,2581.,0.4
A242,28/03/2019,07,23.8,23.9,23.7,100,100,100,23.8,23.9,23.7,1010.2,1010.6,1010.2,0.7,72,1.1,-2.03,0.0
A242,28/03/2019,02,24.0,24.3,24.0,97,98,97,23.6,23.8,23.6,1012.2,1012.3,1012.0,1.0,44,2.8,-2.74,0.0
A242,28/03/2019,11,24.3,24.3,23.1,100,100,100,24.3,24.3,23.1,1012.4,1012.4,1011.4,0.5,5,2.5,310.3,0.0
A242,28/03/2019,04,24.0,24.1,24.0,100,100,98,24.0,24.1,23.7,1011.2,1011.9,1011.2,0.3,268,1.4,-0.96,1.2
A242,28/03/2019,21,27.5,29.0,27.5,80,80,73,23.7,23.9,23.3,1009.8,1009.8,1009.1,3.0,25,8.5,442.0,0.0
A242,28/03/2019,16,29.0,29.4,27.8,75,87,73,24.2,26.0,23.7,1012.1,1012.9,1012.1,2.9,27,7.7,2667.,0.2
A242,29/03/2019,13,27.9,28.0,26.6,78,87,77,23.8,24.5,23.2,1013.2,1013.2,1012.8,2.5,47,6.1,1776.,0.0
A242,29/03/2019,03,24.4,24.7,24.4,96,96,95,23.7,23.8,23.6,1012.8,1013.1,1012.8,0.5,77,1.5,-2.30,0.0
A242,29/03/2019,05,23.6,24.0,23.6,98,98,97,23.3,23.5,23.3,1011.5,1012.1,1011.5,0.6,140,1.9,-3.53,0.0
A242,29/03/2019,09,22.6,22.6,22.5,100,100,100,22.6,22.6,22.5,1011.3,1011.3,1011.1,0.3,112,0.9,-3.39,0.0
A242,29/03/2019,15,30.1,30.9,28.8,61,72,59,21.8,23.5,21.8,1012.3,1012.8,1012.3,2.1,44,6.0,2648.,0.0
A242,29/03/2019,16,30.3,30.9,29.2,63,75,61,22.5,24.5,21.9,1011.3,1012.3,1011.3,2.8,24,7.5,2123.,0.0
A242,29/03/2019,17,31.3,32.1,30.3,63,67,58,23.4,23.9,22.3,1010.2,1011.3,1010.2,3.5,24,8.4,3558.,0.0
A242,29/03/2019,18,30.6,31.8,30.6,64,65,59,23.1,23.5,22.4,1009.5,1010.2,1009.5,3.1,26,9.5,3151.,0.0
A242,29/03/2019,06,23.2,23.6,23.2,100,100,98,23.2,23.5,23.2,1011.1,1011.5,1011.1,0.6,130,0.9,-3.51,0.0
A242,29/03/2019,00,24.6,25.2,24.6,93,93,90,23.5,23.6,23.4,1012.1,1012.1,1011.4,0.8,82,2.3,-3.54,0.0
A242,29/03/2019,01,24.7,24.8,24.5,94,95,93,23.6,23.7,23.5,1012.6,1012.6,1012.1,0.8,81,2.8,-2.35,0.0
A242,29/03/2019,19,29.9,30.9,29.8,62,67,60,21.9,23.8,21.8,1009.0,1009.5,1009.0,2.7,63,7.0,1790.,0.0
A242,29/03/2019,02,24.7,24.7,24.6,95,95,93,23.7,23.9,23.6,1013.0,1013.1,1012.6,0.6,64,2.3,-1.73,0.0
A242,29/03/2019,08,22.5,22.9,22.5,100,100,100,22.5,22.9,22.5,1011.1,1011.1,1011.0,0.4,119,1.1,-3.37,0.0
A242,29/03/2019,23,24.6,26.6,24.6,89,89,79,22.6,22.8,22.2,1011.1,1011.1,1010.1,0.7,80,2.8,-3.54,0.0
A242,29/03/2019,10,22.6,22.6,22.4,100,100,100,22.6,22.6,22.5,1011.7,1011.7,1011.3,0.3,96,1.0,44.49,0.0
A242,29/03/2019,20,29.3,30.7,29.3,69,70,62,23.0,23.3,21.9,1009.3,1009.3,1009.0,3.6,29,8.8,1322.,0.0
A242,29/03/2019,12,26.6,26.6,24.2,86,100,85,24.1,24.4,23.3,1012.8,1012.8,1012.4,1.5,69,3.6,1401.,0.0
A242,29/03/2019,14,29.3,29.4,27.5,69,79,69,23.0,24.1,23.0,1012.8,1013.3,1012.8,2.2,53,5.5,1778.,0.2
A242,29/03/2019,22,26.6,28.1,26.6,79,79,72,22.6,22.7,22.0,1010.1,1010.1,1009.9,1.3,61,4.5,78.94,0.0
A242,29/03/2019,11,24.2,24.4,22.6,100,100,100,24.2,24.4,22.6,1012.4,1012.4,1011.7,0.6,44,2.1,485.6,0.0
A242,29/03/2019,04,24.0,24.4,24.0,97,97,96,23.5,23.8,23.5,1012.1,1012.8,1012.1,0.6,71,2.2,-3.15,0.0
A242,29/03/2019,07,22.9,23.2,22.9,100,100,100,22.9,23.2,22.9,1011.1,1011.2,1011.0,0.8,135,1.2,-3.52,0.0
A242,29/03/2019,21,28.1,29.3,28.1,72,72,69,22.6,23.6,22.5,1009.9,1009.9,1009.3,2.5,34,7.9,535.9,0.0
A242,30/03/2019,05,22.4,22.7,22.4,100,100,98,22.4,22.7,22.3,1010.9,1011.6,1010.9,0.9,135,1.4,-2.47,0.0
A242,30/03/2019,03,22.8,23.2,22.8,98,98,96,22.4,22.6,22.4,1012.4,1012.7,1012.4,0.4,92,0.9,-3.50,0.0
A242,30/03/2019,18,31.9,32.2,30.9,55,63,54,21.7,23.3,21.6,1009.6,1010.8,1009.6,2.6,15,6.6,3251.,0.0
A242,30/03/2019,09,22.4,22.7,22.3,100,100,100,22.4,22.7,22.3,1011.5,1011.5,1011.1,0.5,122,1.3,-2.68,0.0
A242,30/03/2019,17,31.0,31.4,28.9,62,80,59,22.9,25.8,21.8,1010.8,1012.2,1010.8,2.5,19,5.8,3588.,0.0
A242,30/03/2019,21,28.7,30.5,28.7,66,66,60,21.7,22.1,21.6,1009.6,1009.6,1009.1,2.4,36,7.5,616.8,0.0
A242,30/03/2019,22,26.9,28.7,26.8,76,78,66,22.3,22.8,21.7,1010.2,1010.2,1009.6,1.7,45,6.2,61.52,0.0
A242,30/03/2019,20,30.4,31.4,30.3,61,62,56,22.1,22.5,21.1,1009.1,1009.2,1009.0,2.8,38,7.0,1464.,0.0
A242,30/03/2019,19,31.0,32.2,30.8,58,58,53,21.7,22.3,20.8,1009.2,1009.6,1009.2,2.2,28,6.6,2199.,0.0
A242,30/03/2019,01,23.5,23.9,23.4,95,95,92,22.6,22.7,22.5,1012.3,1012.3,1011.9,0.7,85,1.5,-3.48,0.0
A242,30/03/2019,11,24.1,24.3,22.5,96,100,96,23.5,24.3,22.5,1012.9,1012.9,1012.0,0.6,324,1.6,474.5,0.0
A242,30/03/2019,06,22.1,22.4,22.1,100,100,100,22.1,22.4,22.1,1010.8,1010.9,1010.7,0.5,145,1.2,-3.29,0.0
A242,30/03/2019,08,22.7,22.7,22.6,100,100,100,22.7,22.7,22.7,1011.2,1011.2,1010.6,0.8,138,1.2,-0.86,0.0
A242,30/03/2019,02,23.2,23.5,23.2,96,96,95,22.5,22.6,22.5,1012.6,1012.6,1012.3,0.6,125,1.8,-3.54,0.0
A242,30/03/2019,23,24.7,26.9,24.7,88,88,76,22.7,22.9,22.2,1010.9,1010.9,1010.2,0.8,59,4.1,-3.54,0.0
A242,30/03/2019,00,23.9,24.6,23.9,92,92,89,22.5,22.6,22.4,1011.8,1011.8,1011.1,0.6,104,1.6,-3.54,0.0
A242,30/03/2019,16,28.9,30.0,27.0,75,87,67,23.9,25.3,22.7,1012.2,1013.3,1012.2,2.2,37,5.3,2133.,0.8
A242,30/03/2019,12,25.9,26.2,24.1,86,96,85,23.4,24.1,23.2,1013.5,1013.5,1012.9,1.9,26,3.5,1134.,0.0
A242,30/03/2019,14,27.3,28.1,25.9,90,91,75,25.5,25.5,23.1,1014.1,1014.3,1014.0,1.5,33,7.0,1402.,0.4
A242,30/03/2019,04,22.6,22.8,22.6,98,98,98,22.3,22.5,22.3,1011.6,1012.4,1011.6,0.4,112,1.2,-3.47,0.0
A242,30/03/2019,07,22.6,22.9,22.0,100,100,100,22.6,22.9,22.0,1010.6,1010.8,1010.5,0.5,78,2.0,-1.23,0.0
A242,30/03/2019,13,27.8,27.9,26.0,79,86,76,23.7,24.4,23.1,1014.0,1014.0,1013.5,1.9,24,5.0,1767.,0.0
A242,30/03/2019,15,29.6,29.6,26.2,71,89,70,23.7,24.5,22.8,1013.3,1014.1,1013.3,1.6,23,5.5,2626.,0.0
A242,30/03/2019,10,22.5,22.5,22.3,100,100,100,22.5,22.5,22.3,1012.0,1012.0,1011.5,0.4,88,1.2,35.93,0.0
A242,31/03/2019,05,22.2,22.5,22.2,100,100,100,22.2,22.5,22.2,1010.7,1011.6,1010.7,0.6,143,1.3,-3.47,0.0
A242,31/03/2019,03,22.9,23.3,22.9,98,98,97,22.6,22.8,22.5,1012.5,1012.8,1012.5,0.9,144,1.2,-3.48,0.0
A242,31/03/2019,07,21.8,22.0,21.8,100,100,100,21.8,22.0,21.8,1010.2,1010.4,1010.2,0.7,129,1.4,-3.48,0.0
A242,31/03/2019,11,23.6,23.6,21.5,100,100,100,23.6,23.6,21.5,1012.3,1012.3,1011.3,0.3,160,1.0,584.0,0.0
A242,31/03/2019,02,23.3,23.7,23.3,97,97,95,22.8,22.9,22.8,1012.7,1012.7,1012.1,0.6,121,1.2,-3.53,0.0
A242,31/03/2019,00,24.0,24.7,24.0,93,93,88,22.9,22.9,22.6,1011.5,1011.5,1010.8,0.9,59,2.3,-3.54,0.0
A242,31/03/2019,16,31.8,32.1,30.6,57,63,55,22.3,23.5,21.5,1011.7,1012.7,1011.7,3.8,33,7.1,3447.,0.0
